"64165","auto_core_update_notified","a:4:{s:4:""type"";s:7:""success"";s:5:""email"";s:23:""admin@itercommunity.org"";s:7:""version"";s:5:""4.9.8"";s:9:""timestamp"";i:1533260017;}","no"
"42427","nonce_key","^4./6&dTkFBI5,gMIA;1+Wc]D#cuoIe+l$h.xDZ9,tV4N,D<o^kn-7,A&kd9Ut?<","yes"
"69817","akismet_strictness","0","yes"
"69818","akismet_show_user_comments_approved","0","yes"
"69819","wordpress_api_key","fcc51cc4a0c3","yes"
"69810","bstwbsftwppdtplgns_options","a:1:{s:8:""bws_menu"";a:1:{s:7:""version"";a:2:{s:19:""captcha/captcha.php"";s:5:""1.8.1"";s:33:""google-captcha/google-captcha.php"";s:5:""2.1.7"";}}}","yes"
"69821","kpg_stop_sp_reg_options","a:60:{s:5:""wlist"";a:9:{i:0;s:15:""142.104.132.120"";i:1;s:12:""75.156.72.16"";i:2;s:12:""205.178.2.45"";i:3;s:11:""64.107.55.3"";i:4;s:15:""142.104.132.154"";i:5;s:15:""142.104.132.205"";i:6;s:14:""134.87.165.155"";i:7;s:13:""50.93.210.150"";i:8;s:13:""24.196.84.178"";}s:5:""blist"";a:0:{}s:10:""baddomains"";a:0:{}s:7:""badTLDs"";a:0:{}s:6:""apikey"";s:0:"""";s:8:""honeyapi"";s:0:"""";s:11:""botscoutapi"";s:0:"""";s:6:""accept"";s:1:""Y"";s:5:""nobuy"";s:1:""N"";s:8:""chkemail"";s:1:""Y"";s:5:""chkip"";s:1:""Y"";s:6:""chksfs"";s:1:""Y"";s:10:""chkreferer"";s:1:""Y"";s:7:""chkdisp"";s:1:""Y"";s:10:""redherring"";s:1:""Y"";s:8:""chkdnsbl"";s:1:""Y"";s:11:""chkubiquity"";s:1:""Y"";s:9:""noplugins"";s:1:""N"";s:6:""chktor"";s:1:""N"";s:10:""chkakismet"";s:1:""N"";s:18:""chkakismetcomments"";s:1:""N"";s:11:""chkcomments"";s:1:""Y"";s:12:""chkspamwords"";s:1:""N"";s:8:""chklogin"";s:1:""Y"";s:10:""chksession"";s:1:""Y"";s:8:""sesstime"";i:4;s:9:""chksignup"";s:1:""Y"";s:7:""chklong"";s:1:""Y"";s:8:""chkagent"";s:1:""Y"";s:9:""chkxmlrpc"";s:1:""Y"";s:9:""chkwpmail"";s:1:""Y"";s:10:""chkwplogin"";s:1:""N"";s:8:""chkadmin"";s:1:""Y"";s:14:""addtowhitelist"";s:1:""Y"";s:7:""sfsfreq"";i:0;s:6:""hnyage"";i:9999;s:7:""botfreq"";i:0;s:6:""sfsage"";i:9999;s:8:""hnylevel"";i:5;s:6:""botage"";i:9999;s:12:""kpg_sp_cache"";i:25;s:15:""kpg_sp_cache_em"";i:10;s:11:""kpg_sp_hist"";i:25;s:11:""kpg_sp_good"";i:2;s:8:""redirurl"";s:0:"""";s:5:""redir"";s:1:""N"";s:11:""chkadminlog"";s:1:""N"";s:11:""logfilesize"";i:0;s:8:""autoload"";s:1:""Y"";s:9:""firsttime"";s:1:""Y"";s:9:""wlreqmail"";s:1:""Y"";s:6:""poison"";s:1:""Y"";s:10:""chkcaptcha"";s:1:""Y"";s:13:""rejectmessage"";s:89:""Access Denied<br/>"
This site is protected by the Stop Spammer Registrations Plugin.<br/>"";s:9:""spamwords"";a:94:{i:0;s:7:""-online"";i:1;s:2:""4u"";i:2;s:3:""4-u"";i:3;s:6:""adipex"";i:4;s:7:""advicer"";i:5;s:9:""baccarrat"";i:6;s:9:""blackjack"";i:7;s:9:""bllogspot"";i:8;s:6:""booker"";i:9;s:4:""byob"";i:10;s:17:""car-rental-e-site"";i:11;s:18:""car-rentals-e-site"";i:12;s:12:""carisoprodol"";i:13;s:6:""casino"";i:14;s:8:""chatroom"";i:15;s:6:""cialis"";i:16;s:6:""coolhu"";i:17;s:16:""credit-card-debt"";i:18;s:13:""credit-report"";i:19;s:4:""cwas"";i:20;s:6:""cyclen"";i:21;s:15:""cyclobenzaprine"";i:22;s:13:""dating-e-site"";i:23;s:11:""day-trading"";i:24;s:18:""debt-consolidation"";i:25;s:18:""debt-consolidation"";i:26;s:16:""discreetordering"";i:27;s:9:""duty-free"";i:28;s:8:""dutyfree"";i:29;s:11:""equityloans"";i:30;s:8:""fioricet"";i:31;s:20:""flowers-leading-site"";i:32;s:16:""freenet-shopping"";i:33;s:7:""freenet"";i:34;s:9:""gambling-"";i:35;s:9:""hair-loss"";i:36;s:21:""health-insurancedeals"";i:37;s:15:""homeequityloans"";i:38;s:11:""homefinance"";i:39;s:6:""holdem"";i:40;s:17:""hotel-dealse-site"";i:41;s:11:""hotele-site"";i:42;s:12:""hotelse-site"";i:43;s:6:""incest"";i:44;s:16:""insurance-quotes"";i:45;s:14:""insurancedeals"";i:46;s:11:""jrcreations"";i:47;s:7:""levitra"";i:48;s:11:""macinstruct"";i:49;s:14:""mortgagequotes"";i:50;s:15:""online-gambling"";i:51;s:14:""onlinegambling"";i:52;s:14:""ottawavalleyag"";i:53;s:8:""ownsthis"";i:54;s:5:""paxil"";i:55;s:5:""penis"";i:56;s:8:""pharmacy"";i:57;s:11:""phentermine"";i:58;s:10:""poker-chip"";i:59;s:4:""poze"";i:60;s:5:""pussy"";i:61;s:17:""rental-car-e-site"";i:62;s:9:""ringtones"";i:63;s:9:""roulette "";i:64;s:7:""shemale"";i:65;s:12:""slot-machine"";i:66;s:11:""thorcarlson"";i:67;s:8:""top-site"";i:68;s:10:""top-e-site"";i:69;s:8:""tramadol"";i:70;s:8:""trim-spa"";i:71;s:6:""ultram"";i:72;s:28:""valeofglamorganconservatives"";i:73;s:6:""viagra"";i:74;s:5:""vioxx"";i:75;s:5:""xanax"";i:76;s:5:""zolus"";i:77;s:6:""ambien"";i:78;s:5:""poker"";i:79;s:5:""bingo"";i:80;s:8:""allstate"";i:81;s:8:""insurnce"";i:82;s:12:""work-at-home"";i:83;s:10:""workathome"";i:84;s:10:""home-based"";i:85;s:9:""homebased"";i:86;s:11:""weight-loss"";i:87;s:10:""weightloss"";i:88;s:17:""additional-income"";i:89;s:12:""extra-income"";i:90;s:15:""email-marketing"";i:91;s:11:""sibutramine"";i:92;s:4:""seo-"";i:93;s:9:""fast-cash"";}s:6:""notify"";s:1:""Y"";s:16:""net_history_link"";s:0:"""";s:16:""net_options_link"";s:0:"""";s:12:""history_link"";s:106:""/text/wp-admin/options-general.php?page=stop-spammer-registrations-plugin/settings/stop-spam-reg-stats.php"";s:12:""options_link"";s:108:""/text/wp-admin/options-general.php?page=stop-spammer-registrations-plugin/settings/stop-spam-reg-options.php"";}","no"
"68718","WPLANG","","yes"
"70485","cptch_options","a:32:{s:21:""plugin_option_version"";s:5:""4.1.8"";s:17:""plugin_db_version"";s:3:""1.2"";s:13:""cptch_str_key"";a:2:{s:4:""time"";i:1457439962;s:3:""key"";s:32:""a37d92bee093c27cfc80e8b3afb96cb1"";}s:16:""cptch_login_form"";i:0;s:19:""cptch_register_form"";i:1;s:24:""cptch_lost_password_form"";i:0;s:19:""cptch_comments_form"";i:0;s:19:""cptch_hide_register"";i:1;s:18:""cptch_contact_form"";i:0;s:22:""cptch_math_action_plus"";i:1;s:23:""cptch_math_action_minus"";i:1;s:26:""cptch_math_action_increase"";i:1;s:16:""cptch_label_form"";s:0:"""";s:21:""cptch_required_symbol"";s:1:""*"";s:23:""cptch_error_empty_value"";s:29:""Please enter a CAPTCHA value."";s:27:""cptch_error_incorrect_value"";s:35:""Please enter a valid CAPTCHA value."";s:22:""cptch_error_time_limit"";s:58:""Time limit is exhausted. Please enter CAPTCHA value again."";s:17:""whitelist_message"";s:25:""You are in the white list"";s:23:""cptch_difficulty_number"";i:1;s:21:""cptch_difficulty_word"";i:1;s:22:""cptch_difficulty_image"";s:1:""0"";s:13:""first_install"";i:1455925714;s:23:""display_settings_notice"";i:0;s:27:""display_notice_about_images"";i:0;s:28:""use_limit_attempts_whitelist"";i:0;s:21:""display_reload_button"";i:1;s:13:""used_packages"";a:0:{}s:14:""enlarge_images"";i:0;s:18:""whitelist_is_empty"";b:1;s:14:""use_time_limit"";i:1;s:10:""time_limit"";i:120;s:20:""hide_premium_options"";i:0;}","yes"
"91508","_transient_timeout_KPG_CAPTCHA78.110.175.221","N,"no"
"91546","_transient_timeout_KPG_CAPTCHA93.142.168.100","N,"no"
"92866","_transient_timeout_KPG_CAPTCHA45.72.109.9","N,"no"
"80547","akismet_spam_count","8192","yes"
"94103","ftp_credentials","a:3:{s:8:""hostname"";s:24:""iter.utsc.utoronto.ca:22"";s:8:""username"";s:7:""dewolfe"";s:15:""connection_type"";s:4:""ftps"";}","yes"
"95267","finished_splitting_shared_terms","1","yes"
"90360","wpmdb_settings","a:11:{s:3:""key"";s:40:""DUqDcGnHZbbAMzupnK8H1J743yqKtHxYn1VDdudV"";s:10:""allow_pull"";b:0;s:10:""allow_push"";b:0;s:8:""profiles"";a:2:{i:0;a:17:{s:13:""save_computer"";s:1:""1"";s:9:""gzip_file"";s:1:""1"";s:13:""replace_guids"";s:1:""1"";s:12:""exclude_spam"";s:1:""0"";s:19:""keep_active_plugins"";s:1:""0"";s:13:""create_backup"";s:1:""0"";s:18:""exclude_post_types"";s:1:""0"";s:18:""exclude_transients"";s:1:""1"";s:25:""compatibility_older_mysql"";s:1:""1"";s:6:""action"";s:8:""savefile"";s:15:""connection_info"";s:0:"""";s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}s:22:""save_migration_profile"";s:1:""1"";s:29:""save_migration_profile_option"";s:1:""0"";s:18:""create_new_profile"";s:0:"""";s:4:""name"";s:0:"""";}s:0:"""";a:16:{s:13:""save_computer"";s:1:""1"";s:9:""gzip_file"";s:1:""0"";s:13:""replace_guids"";s:1:""1"";s:12:""exclude_spam"";s:1:""0"";s:19:""keep_active_plugins"";s:1:""0"";s:13:""create_backup"";s:1:""0"";s:18:""exclude_post_types"";s:1:""0"";s:18:""exclude_transients"";s:1:""1"";s:25:""compatibility_older_mysql"";s:1:""1"";s:6:""action"";s:8:""savefile"";s:15:""connection_info"";s:0:"""";s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}s:22:""save_migration_profile"";s:1:""1"";s:18:""create_new_profile"";s:0:"""";s:4:""name"";N;}}s:7:""licence"";s:0:"""";s:10:""verify_ssl"";b:0;s:17:""blacklist_plugins"";a:0:{}s:11:""max_request"";i:1048576;s:22:""delay_between_requests"";i:0;s:18:""prog_tables_hidden"";b:1;s:21:""pause_before_finalize"";b:0;}","yes"
"90361","wpmdb_schema_version","1","yes"
"99446","widget_akismet_widget","a:1:{s:12:""_multiwidget"";i:1;}","yes"
"99441","site_icon","0","yes"
"99442","medium_large_size_w","768","yes"
"99443","medium_large_size_h","0","yes"
"102626","wpmdb_state_timeout_5736008f26fa7","1463243290","yes"
"102627","wpmdb_state_5736008f26fa7","a:22:{s:6:""action"";s:19:""wpmdb_migrate_table"";s:6:""intent"";s:8:""savefile"";s:3:""url"";s:0:"""";s:9:""form_data"";s:469:""action=savefile&save_computer=1&gzip_file=1&connection_info=&replace_old%5B%5D=&replace_new%5B%5D=&replace_old%5B%5D=%2F%2Fwww.humanismforsale.org&replace_new%5B%5D=%2F%2Fhfs-dev.itercommunity.org&replace_old%5B%5D=%2Fhome%2Fhumanism%2Fpublic_html%2Ftext&replace_new%5B%5D=%2Fhome%2Fhfs%2Fpublic_html%2Ftext&replace_guids=1&exclude_transients=1&compatibility_older_mysql=1&save_migration_profile=1&save_migration_profile_option=new&create_new_profile=&remote_json_data="";s:5:""stage"";s:7:""migrate"";s:5:""nonce"";s:10:""63ccd204a5"";s:12:""site_details"";a:1:{s:5:""local"";a:8:{s:12:""is_multisite"";s:5:""false"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:6:""prefix"";s:5:""hfst_"";s:15:""uploads_baseurl"";s:55:""http://www.humanismforsale.org/text/wp-content/uploads/"";s:7:""uploads"";a:6:{s:4:""path"";s:83:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2016/05"";s:3:""url"";s:62:""http://www.humanismforsale.org/text/wp-content/uploads/2016/05"";s:6:""subdir"";s:8:""/2016/05"";s:7:""basedir"";s:75:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads"";s:7:""baseurl"";s:54:""http://www.humanismforsale.org/text/wp-content/uploads"";s:5:""error"";s:91:""Unable to create directory uploads/2016/05. Is its parent directory writable by the server?"";}s:11:""uploads_dir"";s:75:""mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/"";s:8:""subsites"";a:0:{}s:13:""subsites_info"";a:0:{}}}s:4:""code"";i:200;s:7:""message"";s:2:""OK"";s:4:""body"";s:11:""{""error"":0}"";s:9:""dump_path"";s:127:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513162759-xhrdt.sql.gz"";s:13:""dump_filename"";s:44:""humanism_humism-migrate-20160513162759-xhrdt"";s:8:""dump_url"";s:106:""http://www.humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513162759-xhrdt.sql.gz"";s:10:""db_version"";s:6:""5.5.49"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:18:""find_replace_pairs"";a:2:{s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}}s:18:""migration_state_id"";s:13:""5736008f26fa7"";s:5:""table"";s:10:""hfst_users"";s:11:""current_row"";s:0:"""";s:10:""last_table"";s:1:""1"";s:12:""primary_keys"";s:0:"""";s:4:""gzip"";s:1:""0"";}","yes"
"102628","wpmdb_state_timeout_573607dc0b5f1","1463245159","yes"
"102629","wpmdb_state_573607dc0b5f1","a:22:{s:6:""action"";s:19:""wpmdb_migrate_table"";s:6:""intent"";s:8:""savefile"";s:3:""url"";s:0:"""";s:9:""form_data"";s:423:""action=savefile&save_computer=1&connection_info=&replace_old%5B%5D=&replace_new%5B%5D=&replace_old%5B%5D=%2F%2Fwww.humanismforsale.org&replace_new%5B%5D=%2F%2Fhfs-dev.itercommunity.org&replace_old%5B%5D=%2Fhome%2Fhumanism%2Fpublic_html%2Ftext&replace_new%5B%5D=%2Fhome%2Fhfs%2Fpublic_html%2Ftext&replace_guids=1&exclude_transients=1&compatibility_older_mysql=1&save_migration_profile=1&create_new_profile=&remote_json_data="";s:5:""stage"";s:7:""migrate"";s:5:""nonce"";s:10:""63ccd204a5"";s:12:""site_details"";a:1:{s:5:""local"";a:8:{s:12:""is_multisite"";s:5:""false"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:6:""prefix"";s:5:""hfst_"";s:15:""uploads_baseurl"";s:55:""http://www.humanismforsale.org/text/wp-content/uploads/"";s:7:""uploads"";a:6:{s:4:""path"";s:83:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2016/05"";s:3:""url"";s:62:""http://www.humanismforsale.org/text/wp-content/uploads/2016/05"";s:6:""subdir"";s:8:""/2016/05"";s:7:""basedir"";s:75:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads"";s:7:""baseurl"";s:54:""http://www.humanismforsale.org/text/wp-content/uploads"";s:5:""error"";s:91:""Unable to create directory uploads/2016/05. Is its parent directory writable by the server?"";}s:11:""uploads_dir"";s:75:""mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/"";s:8:""subsites"";a:0:{}s:13:""subsites_info"";a:0:{}}}s:4:""code"";i:200;s:7:""message"";s:2:""OK"";s:4:""body"";s:11:""{""error"":0}"";s:9:""dump_path"";s:124:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513165907-zcsqw.sql"";s:13:""dump_filename"";s:44:""humanism_humism-migrate-20160513165907-zcsqw"";s:8:""dump_url"";s:103:""http://www.humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513165907-zcsqw.sql"";s:10:""db_version"";s:6:""5.5.49"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:18:""find_replace_pairs"";a:2:{s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}}s:18:""migration_state_id"";s:13:""573607dc0b5f1"";s:5:""table"";s:10:""hfst_users"";s:11:""current_row"";s:0:"""";s:10:""last_table"";s:1:""1"";s:12:""primary_keys"";s:0:"""";s:4:""gzip"";s:1:""0"";}","yes"
"102630","wpmdb_state_timeout_5736084e1a8b7","1463245273","yes"
"102631","wpmdb_state_5736084e1a8b7","a:22:{s:6:""action"";s:19:""wpmdb_migrate_table"";s:6:""intent"";s:8:""savefile"";s:3:""url"";s:0:"""";s:9:""form_data"";s:467:""action=savefile&save_computer=1&gzip_file=1&connection_info=&replace_old%5B%5D=&replace_new%5B%5D=&replace_old%5B%5D=%2F%2Fwww.humanismforsale.org&replace_new%5B%5D=%2F%2Fhfs-dev.itercommunity.org&replace_old%5B%5D=%2Fhome%2Fhumanism%2Fpublic_html%2Ftext&replace_new%5B%5D=%2Fhome%2Fhfs%2Fpublic_html%2Ftext&replace_guids=1&exclude_transients=1&compatibility_older_mysql=1&save_migration_profile=1&save_migration_profile_option=0&create_new_profile=&remote_json_data="";s:5:""stage"";s:7:""migrate"";s:5:""nonce"";s:10:""63ccd204a5"";s:12:""site_details"";a:1:{s:5:""local"";a:8:{s:12:""is_multisite"";s:5:""false"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:6:""prefix"";s:5:""hfst_"";s:15:""uploads_baseurl"";s:55:""http://www.humanismforsale.org/text/wp-content/uploads/"";s:7:""uploads"";a:6:{s:4:""path"";s:83:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2016/05"";s:3:""url"";s:62:""http://www.humanismforsale.org/text/wp-content/uploads/2016/05"";s:6:""subdir"";s:8:""/2016/05"";s:7:""basedir"";s:75:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads"";s:7:""baseurl"";s:54:""http://www.humanismforsale.org/text/wp-content/uploads"";s:5:""error"";s:91:""Unable to create directory uploads/2016/05. Is its parent directory writable by the server?"";}s:11:""uploads_dir"";s:75:""mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/"";s:8:""subsites"";a:0:{}s:13:""subsites_info"";a:0:{}}}s:4:""code"";i:200;s:7:""message"";s:2:""OK"";s:4:""body"";s:11:""{""error"":0}"";s:9:""dump_path"";s:127:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513170101-w5wkw.sql.gz"";s:13:""dump_filename"";s:44:""humanism_humism-migrate-20160513170101-w5wkw"";s:8:""dump_url"";s:106:""http://www.humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513170101-w5wkw.sql.gz"";s:10:""db_version"";s:6:""5.5.49"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:18:""find_replace_pairs"";a:2:{s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}}s:18:""migration_state_id"";s:13:""5736084e1a8b7"";s:5:""table"";s:10:""hfst_users"";s:11:""current_row"";s:0:"""";s:10:""last_table"";s:1:""1"";s:12:""primary_keys"";s:0:"""";s:4:""gzip"";s:1:""0"";}","yes"
"102632","wpmdb_state_timeout_5736087143406","1463245308","yes"
"102633","wpmdb_state_5736087143406","a:22:{s:6:""action"";s:19:""wpmdb_migrate_table"";s:6:""intent"";s:8:""savefile"";s:3:""url"";s:0:"""";s:9:""form_data"";s:467:""action=savefile&save_computer=1&gzip_file=1&connection_info=&replace_old%5B%5D=&replace_new%5B%5D=&replace_old%5B%5D=%2F%2Fwww.humanismforsale.org&replace_new%5B%5D=%2F%2Fhfs-dev.itercommunity.org&replace_old%5B%5D=%2Fhome%2Fhumanism%2Fpublic_html%2Ftext&replace_new%5B%5D=%2Fhome%2Fhfs%2Fpublic_html%2Ftext&replace_guids=1&exclude_transients=1&compatibility_older_mysql=1&save_migration_profile=1&save_migration_profile_option=0&create_new_profile=&remote_json_data="";s:5:""stage"";s:7:""migrate"";s:5:""nonce"";s:10:""63ccd204a5"";s:12:""site_details"";a:1:{s:5:""local"";a:8:{s:12:""is_multisite"";s:5:""false"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:6:""prefix"";s:5:""hfst_"";s:15:""uploads_baseurl"";s:55:""http://www.humanismforsale.org/text/wp-content/uploads/"";s:7:""uploads"";a:6:{s:4:""path"";s:83:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2016/05"";s:3:""url"";s:62:""http://www.humanismforsale.org/text/wp-content/uploads/2016/05"";s:6:""subdir"";s:8:""/2016/05"";s:7:""basedir"";s:75:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads"";s:7:""baseurl"";s:54:""http://www.humanismforsale.org/text/wp-content/uploads"";s:5:""error"";s:91:""Unable to create directory uploads/2016/05. Is its parent directory writable by the server?"";}s:11:""uploads_dir"";s:75:""mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/"";s:8:""subsites"";a:0:{}s:13:""subsites_info"";a:0:{}}}s:4:""code"";i:200;s:7:""message"";s:2:""OK"";s:4:""body"";s:11:""{""error"":0}"";s:9:""dump_path"";s:127:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513170136-uygok.sql.gz"";s:13:""dump_filename"";s:44:""humanism_humism-migrate-20160513170136-uygok"";s:8:""dump_url"";s:106:""http://www.humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513170136-uygok.sql.gz"";s:10:""db_version"";s:6:""5.5.49"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:18:""find_replace_pairs"";a:2:{s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}}s:18:""migration_state_id"";s:13:""5736087143406"";s:5:""table"";s:10:""hfst_users"";s:11:""current_row"";s:0:"""";s:10:""last_table"";s:1:""1"";s:12:""primary_keys"";s:0:"""";s:4:""gzip"";s:1:""0"";}","yes"
"102634","wpmdb_state_timeout_57360c2395529","1463246255","yes"
"102635","wpmdb_state_57360c2395529","a:22:{s:6:""action"";s:19:""wpmdb_migrate_table"";s:6:""intent"";s:8:""savefile"";s:3:""url"";s:0:"""";s:9:""form_data"";s:442:""action=savefile&save_computer=1&gzip_file=1&connection_info=&replace_old%5B%5D=&replace_new%5B%5D=&replace_old%5B%5D=%2F%2Fwww.humanismforsale.org&replace_new%5B%5D=%2F%2Fhfs-dev.itercommunity.org&replace_old%5B%5D=%2Fhome%2Fhumanism%2Fpublic_html%2Ftext&replace_new%5B%5D=%2Fhome%2Fhfs%2Fpublic_html%2Ftext&replace_guids=1&exclude_transients=1&compatibility_older_mysql=1&save_migration_profile_option=0&create_new_profile=&remote_json_data="";s:5:""stage"";s:7:""migrate"";s:5:""nonce"";s:10:""63ccd204a5"";s:12:""site_details"";a:1:{s:5:""local"";a:8:{s:12:""is_multisite"";s:5:""false"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:6:""prefix"";s:5:""hfst_"";s:15:""uploads_baseurl"";s:55:""http://www.humanismforsale.org/text/wp-content/uploads/"";s:7:""uploads"";a:6:{s:4:""path"";s:83:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2016/05"";s:3:""url"";s:62:""http://www.humanismforsale.org/text/wp-content/uploads/2016/05"";s:6:""subdir"";s:8:""/2016/05"";s:7:""basedir"";s:75:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads"";s:7:""baseurl"";s:54:""http://www.humanismforsale.org/text/wp-content/uploads"";s:5:""error"";s:91:""Unable to create directory uploads/2016/05. Is its parent directory writable by the server?"";}s:11:""uploads_dir"";s:75:""mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/"";s:8:""subsites"";a:0:{}s:13:""subsites_info"";a:0:{}}}s:4:""code"";i:200;s:7:""message"";s:2:""OK"";s:4:""body"";s:11:""{""error"":0}"";s:9:""dump_path"";s:127:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513171723-7ya4f.sql.gz"";s:13:""dump_filename"";s:44:""humanism_humism-migrate-20160513171723-7ya4f"";s:8:""dump_url"";s:106:""http://www.humanismforsale.org/text/wp-content/uploads/humanism_humism-migrate-20160513171723-7ya4f.sql.gz"";s:10:""db_version"";s:6:""5.5.49"";s:8:""site_url"";s:35:""http://www.humanismforsale.org/text"";s:18:""find_replace_pairs"";a:2:{s:11:""replace_old"";a:2:{i:1;s:25:""//www.humanismforsale.org"";i:2;s:31:""/home/humanism/public_html/text"";}s:11:""replace_new"";a:2:{i:1;s:27:""//hfs-dev.itercommunity.org"";i:2;s:26:""/home/hfs/public_html/text"";}}s:18:""migration_state_id"";s:13:""57360c2395529"";s:5:""table"";s:10:""hfst_users"";s:11:""current_row"";s:0:"""";s:10:""last_table"";s:1:""1"";s:12:""primary_keys"";s:0:"""";s:4:""gzip"";s:1:""0"";}","yes"
"102636","wpmdb_state_timeout_57360fc67d2b1","1463247186","yes"
